"LHS2","LHS1","RHS","count","support","confidence","coverage","lift","addVal","kappa","oddsRatio","OR_lowerCI","OR_upperCI","fisher.p","fisher.padj_holm","Cluster_gupta8","Cat1","Cat2"
"cebq31_gRarely","BreastFed_ls4mo","loc1=No",16,0.228571428571429,0.842105263157895,0.271428571428571,1.40350877192982,0.242105263157895,0.240837696335079,5.12820512820513,1.32965825817146,19.7783811557075,0.0102718279426688,1,4,"BreastFed_ls4mo","gR_DD"
"cebq32_gRarelyRev","cfq6=Avg","loc1=No",21,0.3,0.75,0.4,1.25,0.15,0.230769230769231,3,1.05226840580531,8.55295089194682,0.0315749817302216,1,3,"PPW_UW","gR_FF"
"cebq32_gRarelyRev","cebq7=Sometimes","loc1=No",18,0.257142857142857,0.818181818181818,0.314285714285714,1.36363636363636,0.218181818181818,0.25531914893617,4.5,1.3255171039424,15.2770567348936,0.0103850917017935,1,1,"sFF","gR_FF"
"cebq32_gRarelyRev","cebq26=Sometimes","loc1=No",18,0.257142857142857,0.782608695652174,0.328571428571429,1.30434782608696,0.182608695652174,0.224598930481283,3.45,1.0989233999144,10.8310551954096,0.025569514409438,1,2,"sSR","gR_FF"
"cebq32=Sometimes","cebq7=Sometimes","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,1,"sFF","sFF"
"cebq33_gRarely","cebq7=Sometimes","loc1=No",17,0.242857142857143,0.80952380952381,0.3,1.34920634920635,0.20952380952381,0.232804232804233,4.08,1.19878480260175,13.8860619219329,0.0170110216105838,1,1,"sFF","gR_FF"
"cebq34_gRarely","cebq26=Sometimes","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,2,"sSR","gR_FR"
"cebq34_lsSometimes","cebq5=Often","loc1=No",16,0.228571428571429,0.8,0.285714285714286,1.33333333333333,0.2,0.210526315789474,3.69230769230769,1.08124661050798,12.6087203068962,0.0271198121124563,1,5,"gEF","lsS_FR"
"cebq34_lsSometimes","cebq5_gSometimes","loc1=No",18,0.257142857142857,0.782608695652174,0.328571428571429,1.30434782608696,0.182608695652174,0.224598930481283,3.45,1.0989233999144,10.8310551954096,0.025569514409438,1,5,"gS_EF","lsS_FR"
"cebq35_gRarely","cebq6_gRarely","loc1=No",19,0.271428571428571,0.76,0.357142857142857,1.26666666666667,0.16,0.216216216216216,3.02898550724638,1.02026660310437,8.99250565998387,0.0358898962733807,1,4,"gR_DD","gR_SE"
"cebq5_gRarely","cebq30=Sometimes","loc1=No",22,0.314285714285714,0.785714285714286,0.4,1.30952380952381,0.185714285714286,0.285714285714286,4.03333333333333,1.36013874138979,11.9603811602009,0.00878359406630298,1,7,"sSR","gR_EF"
"cebq5_gRarely","cebq26=Sometimes","loc1=No",24,0.342857142857143,0.727272727272727,0.471428571428571,1.21212121212121,0.127272727272727,0.23728813559322,2.81481481481481,1.03420794719637,7.66111154258667,0.0346669880134257,1,2,"sSR","gR_EF"
"cebq5_gSometimes","cebq26=Sometimes","loc1=No",18,0.257142857142857,0.782608695652174,0.328571428571429,1.30434782608696,0.182608695652174,0.224598930481283,3.45,1.0989233999144,10.8310551954096,0.025569514409438,1,2,"sSR","gS_EF"
"cebq5=Often","cBMI=HW","loc1=No",19,0.271428571428571,0.76,0.357142857142857,1.26666666666667,0.16,0.216216216216216,3.02898550724638,1.02026660310437,8.99250565998387,0.0358898962733807,1,5,"cBMI=HW","gEF"
"cebq6_gRarely","cebq10=Sometimes","loc1=No",20,0.285714285714286,0.8,0.357142857142857,1.33333333333333,0.2,0.27027027027027,4.18181818181818,1.3359926579888,13.0895953665726,0.00981735261710436,1,4,"sFF","gR_DD"
"cebq6_gRarely","BreastFed_ls10mo","loc1=No",32,0.457142857142857,0.711111111111111,0.642857142857143,1.18518518518519,0.111111111111111,0.303030303030303,3.69230769230769,1.32143532190901,10.3169151517605,0.0110887717363546,1,4,"BreastFed_ls10mo","gR_DD"
"cebq6_gRarely","cfq9=Avg","loc1=No",31,0.442857142857143,0.688888888888889,0.642857142857143,1.14814814814815,0.0888888888888889,0.242424242424242,2.81818181818182,1.02549157307449,7.74472357341707,0.0376885092431392,1,4,"PCW_UW","gR_DD"
"cebq6_gRarely","cebq8=Sometimes","loc1=No",21,0.3,0.807692307692308,0.371428571428571,1.34615384615385,0.207692307692308,0.293478260869565,4.6,1.47012756322034,14.3933088048827,0.00581956258980857,1,8,"sSE","gR_DD"
"cebq6_gRarely","cebq30=Sometimes","loc1=No",18,0.257142857142857,0.782608695652174,0.328571428571429,1.30434782608696,0.182608695652174,0.224598930481283,3.45,1.0989233999144,10.8310551954096,0.025569514409438,1,7,"sSR","gR_DD"
"cebq6_gRarely","cfq5=Avg","loc1=No",25,0.357142857142857,0.714285714285714,0.5,1.19047619047619,0.114285714285714,0.228571428571429,2.64705882352941,0.985016781667935,7.11350359265966,0.043428562035197,1,4,"PPW_avg","gR_DD"
"cebq6_gRarely","cebq15=Rarely","loc1=No",20,0.285714285714286,0.769230769230769,0.371428571428571,1.28205128205128,0.169230769230769,0.239130434782609,3.33333333333333,1.12408160445437,9.88461252909164,0.0231433193747567,1,4,"lsEOE","gR_DD"
"cebq6_gRarely","cfq6=Avg","loc1=No",21,0.3,0.75,0.4,1.25,0.15,0.230769230769231,3,1.05226840580531,8.55295089194682,0.0315749817302216,1,3,"PPW_UW","gR_DD"
"cebq6_gRarely","cebq20=Often","loc1=No",22,0.314285714285714,0.733333333333333,0.428571428571429,1.22222222222222,0.133333333333333,0.222222222222222,2.75,0.992327703141448,7.62097034685126,0.0413377560191865,1,4,"gEF","gR_DD"
"cebq6_gRarely","cfq10=Avg","loc1=No",32,0.457142857142857,0.680851063829787,0.671428571428571,1.13475177304965,0.0808510638297872,0.233128834355828,2.77333333333333,0.992544752900542,7.7491496028779,0.0437296051835687,1,4,"PCW_UW","gR_DD"
"cebq6_gRarely","cebq1_gSometimes","loc1=No",31,0.442857142857143,0.688888888888889,0.642857142857143,1.14814814814815,0.0888888888888889,0.242424242424242,2.81818181818182,1.02549157307449,7.74472357341707,0.0376885092431392,1,4,"gS_EF","gR_DD"
"cebq7_gRarely","cebq26=Sometimes","loc1=No",16,0.228571428571429,0.8,0.285714285714286,1.33333333333333,0.2,0.210526315789474,3.69230769230769,1.08124661050798,12.6087203068962,0.0271198121124563,1,2,"sSR","gR_FF"
"cebq7=Sometimes","BreastFed_ls10mo","loc1=No",18,0.257142857142857,0.818181818181818,0.314285714285714,1.36363636363636,0.218181818181818,0.25531914893617,4.5,1.3255171039424,15.2770567348936,0.0103850917017935,1,1,"BreastFed_ls10mo","sFF"
"cebq7=Sometimes","mEducation_gHS","loc1=No",14,0.2,0.875,0.228571428571429,1.45833333333333,0.275,0.22680412371134,6.5,1.34575037438114,31.3951240915903,0.00923777177140151,1,1,"mEducation_gHS","sFF"
"cebq8_gRarely","cebq6=Sometimes","loc1=No",16,0.228571428571429,0.8,0.285714285714286,1.33333333333333,0.2,0.210526315789474,3.69230769230769,1.08124661050798,12.6087203068962,0.0271198121124563,1,4,"sDD","gR_SE"
"cebq8_gRarely","cebq6_gRarely","loc1=No",29,0.414285714285714,0.725,0.571428571428572,1.20833333333333,0.125,0.294117647058824,3.44755244755245,1.26626429700663,9.38636421063258,0.0131500347286973,1,4,"gR_DD","gR_SE"
"cebq8_gRarely","BreastFed_ls10mo","loc1=No",32,0.457142857142857,0.680851063829787,0.671428571428571,1.13475177304965,0.0808510638297872,0.233128834355828,2.77333333333333,0.992544752900542,7.7491496028779,0.0437296051835687,1,8,"BreastFed_ls10mo","gR_SE"
"cebq8_gRarely","cfq6=Avg","loc1=No",24,0.342857142857143,0.75,0.457142857142857,1.25,0.15,0.269662921348315,3.33333333333333,1.19882796372155,9.26831159044592,0.0169402217082697,1,3,"PPW_UW","gR_SE"
"cebq8_gRarely","cebq7=Sometimes","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,1,"sFF","gR_SE"
"cebq8=Sometimes","cebq1=Often","loc1=No",17,0.242857142857143,0.80952380952381,0.3,1.34920634920635,0.20952380952381,0.232804232804233,4.08,1.19878480260175,13.8860619219329,0.0170110216105838,1,8,"gEF","sSE"
"cebq8=Sometimes","cBMI=HW","loc1=No",18,0.257142857142857,0.782608695652174,0.328571428571429,1.30434782608696,0.182608695652174,0.224598930481283,3.45,1.0989233999144,10.8310551954096,0.025569514409438,1,8,"cBMI=HW","sSE"
"cebq9_gRarely","cebq6_gRarely","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,6,"gR_DD","gR_EUE"
"cfq1_gHalf","cebq26=Sometimes","loc1=No",22,0.314285714285714,0.733333333333333,0.428571428571429,1.22222222222222,0.133333333333333,0.222222222222222,2.75,0.992327703141448,7.62097034685126,0.0413377560191865,1,2,"sSR","gH_PR"
"cfq1_gSeldom","cebq30_gRarely","loc1=No",26,0.371428571428571,0.722222222222222,0.514285714285714,1.2037037037037,0.122222222222222,0.252873563218391,2.925,1.08394065461628,7.89307510846036,0.028108324031414,1,6,"gR_SR","gS_PR"
"cfq11=Avg","cebq30=Sometimes","loc1=No",20,0.285714285714286,0.769230769230769,0.371428571428571,1.28205128205128,0.169230769230769,0.239130434782609,3.33333333333333,1.12408160445437,9.88461252909164,0.0231433193747567,1,7,"sSR","PCW_avg"
"cfq11=Avg","cebq7=Sometimes","loc1=No",16,0.228571428571429,0.8,0.285714285714286,1.33333333333333,0.2,0.210526315789474,3.69230769230769,1.08124661050798,12.6087203068962,0.0271198121124563,1,1,"sFF","PCW_avg"
"cfq16_gNeutralCon","cebq6_gRarely","loc1=No",18,0.257142857142857,0.818181818181818,0.314285714285714,1.36363636363636,0.218181818181818,0.25531914893617,4.5,1.3255171039424,15.2770567348936,0.0103850917017935,1,4,"gR_DD","gN_Conc"
"cfq16_gNeutralCon","cfq2_gHalf","loc1=No",16,0.228571428571429,0.8,0.285714285714286,1.33333333333333,0.2,0.210526315789474,3.69230769230769,1.08124661050798,12.6087203068962,0.0271198121124563,1,4,"gH_PR","gN_Conc"
"cfq16_gNeutralCon","cebq26_gRarely","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,2,"gR_SR","gN_Conc"
"cfq2_gHalf","cebq31_gRarely","loc1=No",21,0.3,0.777777777777778,0.385714285714286,1.2962962962963,0.177777777777778,0.262295081967213,3.66666666666667,1.23696287048277,10.8689151188485,0.0144814409822826,1,4,"gR_DD","gH_PR"
"cfq2_gHalf","cebq6_gRarely","loc1=No",28,0.4,0.717948717948718,0.557142857142857,1.1965811965812,0.117948717948718,0.269005847953216,3.09090909090909,1.14462917153484,8.34656257751483,0.0218663848631001,1,4,"gR_DD","gH_PR"
"cfq2_gHalf","mEducation_gHS","loc1=No",22,0.314285714285714,0.733333333333333,0.428571428571429,1.22222222222222,0.133333333333333,0.222222222222222,2.75,0.992327703141448,7.62097034685126,0.0413377560191865,1,4,"mEducation_gHS","gH_PR"
"cfq2_gHalf","cebq26=Sometimes","loc1=No",21,0.3,0.75,0.4,1.25,0.15,0.230769230769231,3,1.05226840580531,8.55295089194682,0.0315749817302216,1,2,"sSR","gH_PR"
"cfq2_gHalf","cAge_9.10yr","loc1=No",17,0.242857142857143,0.80952380952381,0.3,1.34920634920635,0.20952380952381,0.232804232804233,4.08,1.19878480260175,13.8860619219329,0.0170110216105838,1,4,"cAge_9.10yr","gH_PR"
"cfq2_gHalf","cebq20_gRarely","loc1=No",31,0.442857142857143,0.688888888888889,0.642857142857143,1.14814814814815,0.0888888888888889,0.242424242424242,2.81818181818182,1.02549157307449,7.74472357341707,0.0376885092431392,1,4,"gR_EF","gH_PR"
"cfq2_gHalf","cAge_9.12yr","loc1=No",18,0.257142857142857,0.782608695652174,0.328571428571429,1.30434782608696,0.182608695652174,0.224598930481283,3.45,1.0989233999144,10.8310551954096,0.025569514409438,1,4,"cAge_9.12yr","gH_PR"
"cfq2_gSeldom","cebq10=Sometimes","loc1=No",22,0.314285714285714,0.733333333333333,0.428571428571429,1.22222222222222,0.133333333333333,0.222222222222222,2.75,0.992327703141448,7.62097034685126,0.0413377560191865,1,1,"sFF","gS_PR"
"cfq2_gSeldom","cebq18_lsSometimes","loc1=No",31,0.442857142857143,0.688888888888889,0.642857142857143,1.14814814814815,0.0888888888888889,0.242424242424242,2.81818181818182,1.02549157307449,7.74472357341707,0.0376885092431392,1,4,"lsS_SE","gS_PR"
"cfq2_gSeldom","cebq11_gSometimes","loc1=No",14,0.2,0.875,0.228571428571429,1.45833333333333,0.275,0.22680412371134,6.5,1.34575037438114,31.3951240915903,0.00923777177140151,1,6,"gS_EUE","gS_PR"
"cfq2_gSeldom","cfq30=Mostly","loc1=No",19,0.271428571428571,0.76,0.357142857142857,1.26666666666667,0.16,0.216216216216216,3.02898550724638,1.02026660310437,8.99250565998387,0.0358898962733807,1,6,"gMon","gS_PR"
"cfq2_gSeldom","mEducation_gHS","loc1=No",28,0.4,0.7,0.571428571428572,1.16666666666667,0.1,0.235294117647059,2.66666666666667,0.99502559176458,7.14666152304712,0.0422045351767067,1,4,"mEducation_gHS","gS_PR"
"cfq2_gSeldom","cebq20_gRarely","loc1=No",40,0.571428571428571,0.655737704918033,0.871428571428571,1.09289617486339,0.0557377049180328,0.228187919463087,6.66666666666667,1.27028057554694,34.9878958239663,0.0177893738140417,1,4,"gR_EF","gS_PR"
"cfq2_gSeldom","cebq26_gRarely","loc1=No",29,0.414285714285714,0.707317073170732,0.585714285714286,1.17886178861789,0.107317073170732,0.260355029585799,2.97435897435897,1.10069415208325,8.03748370208536,0.026708801604435,1,2,"gR_SR","gS_PR"
"cfq2_gSeldom","BreastFed_ls10mo","loc1=No",38,0.542857142857143,0.655172413793103,0.828571428571429,1.09195402298851,0.0551724137931034,0.210526315789474,3.8,1.01844022445482,14.1785444577563,0.0413024828763195,1,4,"BreastFed_ls10mo","gS_PR"
"cfq2_gSeldom","cfq6=Avg","loc1=No",28,0.4,0.736842105263158,0.542857142857143,1.2280701754386,0.136842105263158,0.302325581395349,3.6,1.31831344357686,9.83074250144698,0.0104549340084068,1,3,"PPW_UW","gS_PR"
"cfq2_gSeldom","cebq30=Sometimes","loc1=No",22,0.314285714285714,0.785714285714286,0.4,1.30952380952381,0.185714285714286,0.285714285714286,4.03333333333333,1.36013874138979,11.9603811602009,0.00878359406630298,1,7,"sSR","gS_PR"
"cfq2_gSeldom","cebq30_gRarely","loc1=No",26,0.371428571428571,0.764705882352941,0.485714285714286,1.27450980392157,0.164705882352941,0.318181818181818,4.0625,1.45088038488007,11.3750977833808,0.00602388737683787,1,6,"gR_SR","gS_PR"
"cfq2_gSeldom","cebq8=Sometimes","loc1=No",25,0.357142857142857,0.735294117647059,0.485714285714286,1.22549019607843,0.135294117647059,0.261363636363636,3.10457516339869,1.13717720225962,8.47571242726297,0.0221504536966094,1,8,"sSE","gS_PR"
"cfq2_gSeldom","cebq26=Sometimes","loc1=No",25,0.357142857142857,0.735294117647059,0.485714285714286,1.22549019607843,0.135294117647059,0.261363636363636,3.10457516339869,1.13717720225962,8.47571242726297,0.0221504536966094,1,2,"sSR","gS_PR"
"cfq2_gSeldom","cebq6_gRarely","loc1=No",34,0.485714285714286,0.68,0.714285714285714,1.13333333333333,0.0800000000000001,0.25,3.1875,1.08900262157756,9.32978125918711,0.0299396564179303,1,4,"gR_DD","gS_PR"
"cfq20_lsNeutralAD","cebq5_gSometimes","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,5,"gS_EF","lsN_Rest"
"cfq20_lsNeutralAD","cebq5=Often","loc1=No",14,0.2,0.875,0.228571428571429,1.45833333333333,0.275,0.22680412371134,6.5,1.34575037438114,31.3951240915903,0.00923777177140151,1,5,"gEF","lsN_Rest"
"cfq20_lsNeutralAD","cfq10=Avg","loc1=No",19,0.271428571428571,0.76,0.357142857142857,1.26666666666667,0.16,0.216216216216216,3.02898550724638,1.02026660310437,8.99250565998387,0.0358898962733807,1,5,"PCW_UW","lsN_Rest"
"cfq20_lsNeutralAD","cfq9=Avg","loc1=No",18,0.257142857142857,0.818181818181818,0.314285714285714,1.36363636363636,0.218181818181818,0.25531914893617,4.5,1.3255171039424,15.2770567348936,0.0103850917017935,1,5,"PCW_UW","lsN_Rest"
"cfq20_lsNeutralAD","cebq20=Often","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,5,"gEF","lsN_Rest"
"cfq20_lsNeutralAD","cebq20_gRarely","loc1=No",19,0.271428571428571,0.791666666666667,0.342857142857143,1.31944444444444,0.191666666666667,0.247311827956989,3.8,1.21267295699574,11.9075797944514,0.0160747630946106,1,5,"gR_EF","lsN_Rest"
"cfq20_lsNeutralAD","cebq28_gRarely","loc1=No",17,0.242857142857143,0.80952380952381,0.3,1.34920634920635,0.20952380952381,0.232804232804233,4.08,1.19878480260175,13.8860619219329,0.0170110216105838,1,5,"gR_FR","lsN_Rest"
"cfq23_gNeutralAD","cebq26_gRarely","loc1=No",16,0.228571428571429,0.842105263157895,0.271428571428571,1.40350877192982,0.242105263157895,0.240837696335079,5.12820512820513,1.32965825817146,19.7783811557075,0.0102718279426688,1,6,"gR_SR","gN_Rest"
"cfq24_gNeutralAD","cfq6=Avg","loc1=No",16,0.228571428571429,0.8,0.285714285714286,1.33333333333333,0.2,0.210526315789474,3.69230769230769,1.08124661050798,12.6087203068962,0.0271198121124563,1,3,"PPW_UW","gN_Rest"
"cfq24_gNeutralAD","cebq6_gRarely","loc1=No",19,0.271428571428571,0.791666666666667,0.342857142857143,1.31944444444444,0.191666666666667,0.247311827956989,3.8,1.21267295699574,11.9075797944514,0.0160747630946106,1,4,"gR_DD","gN_Rest"
"cfq24_gNeutralAD","cebq26_gRarely","loc1=No",17,0.242857142857143,0.80952380952381,0.3,1.34920634920635,0.20952380952381,0.232804232804233,4.08,1.19878480260175,13.8860619219329,0.0170110216105838,1,2,"gR_SR","gN_Rest"
"cfq25_lsNeutralAD","cebq27_lsSometimes","loc1=No",17,0.242857142857143,0.85,0.285714285714286,1.41666666666667,0.25,0.263157894736842,5.66666666666667,1.47375430995672,21.7886461088986,0.00605983190022202,1,5,"lsS_EOE","lsN_PE"
"cfq25_lsNeutralAD","cfq6=Avg","loc1=No",22,0.314285714285714,0.733333333333333,0.428571428571429,1.22222222222222,0.133333333333333,0.222222222222222,2.75,0.992327703141448,7.62097034685126,0.0413377560191865,1,3,"PPW_UW","lsN_PE"
"cfq25_lsNeutralAD","cBMI=HW","loc1=No",23,0.328571428571429,0.766666666666667,0.428571428571429,1.27777777777778,0.166666666666667,0.277777777777778,3.63157894736842,1.2717659002831,10.3701205135582,0.0124852994906535,1,5,"cBMI=HW","lsN_PE"
"cfq27_lsNeutralAD","cebq19_lsSometimes","loc1=No",16,0.228571428571429,0.842105263157895,0.271428571428571,1.40350877192982,0.242105263157895,0.240837696335079,5.12820512820513,1.32965825817146,19.7783811557075,0.0102718279426688,1,3,"lsS_FR","lsN_PE"
"cfq27_lsNeutralAD","cebq27_lsSometimes","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,5,"lsS_EOE","lsN_PE"
"cfq29_gRarely","cebq30=Sometimes","loc1=No",20,0.285714285714286,0.769230769230769,0.371428571428571,1.28205128205128,0.169230769230769,0.239130434782609,3.33333333333333,1.12408160445437,9.88461252909164,0.0231433193747567,1,7,"sSR","gR_Mon"
"cfq29_gRarely","cebq30_gRarely","loc1=No",25,0.357142857142857,0.714285714285714,0.5,1.19047619047619,0.114285714285714,0.228571428571429,2.64705882352941,0.985016781667935,7.11350359265966,0.043428562035197,1,6,"gR_SR","gR_Mon"
"cfq29_gSometimes","cebq30=Sometimes","loc1=No",18,0.257142857142857,0.782608695652174,0.328571428571429,1.30434782608696,0.182608695652174,0.224598930481283,3.45,1.0989233999144,10.8310551954096,0.025569514409438,1,7,"sSR","gS_Mon"
"cfq3_gHalf","cebq30_gRarely","loc1=No",22,0.314285714285714,0.733333333333333,0.428571428571429,1.22222222222222,0.133333333333333,0.222222222222222,2.75,0.992327703141448,7.62097034685126,0.0413377560191865,1,6,"gR_SR","gH_PR"
"cfq3_gHalf","cebq26=Sometimes","loc1=No",22,0.314285714285714,0.733333333333333,0.428571428571429,1.22222222222222,0.133333333333333,0.222222222222222,2.75,0.992327703141448,7.62097034685126,0.0413377560191865,1,2,"sSR","gH_PR"
"cfq3_gSeldom","cebq6_gRarely","loc1=No",35,0.5,0.673076923076923,0.742857142857143,1.12179487179487,0.0730769230769232,0.240506329113924,3.23529411764706,1.06541731538418,9.82443956611245,0.0334418444509993,1,4,"gR_DD","gS_PR"
"cfq3_gSeldom","cebq30_gRarely","loc1=No",27,0.385714285714286,0.72972972972973,0.528571428571429,1.21621621621622,0.12972972972973,0.277456647398844,3.24,1.19433575640355,8.78948816839493,0.0175020054134103,1,6,"gR_SR","gS_PR"
"cfq30_gRarely","cebq30=Sometimes","loc1=No",20,0.285714285714286,0.769230769230769,0.371428571428571,1.28205128205128,0.169230769230769,0.239130434782609,3.33333333333333,1.12408160445437,9.88461252909164,0.0231433193747567,1,7,"sSR","gR_Mon"
"cfq30_gRarely","cebq30_gRarely","loc1=No",25,0.357142857142857,0.714285714285714,0.5,1.19047619047619,0.114285714285714,0.228571428571429,2.64705882352941,0.985016781667935,7.11350359265966,0.043428562035197,1,6,"gR_SR","gR_Mon"
"cfq30_gSometimes","cebq30=Sometimes","loc1=No",18,0.257142857142857,0.782608695652174,0.328571428571429,1.30434782608696,0.182608695652174,0.224598930481283,3.45,1.0989233999144,10.8310551954096,0.025569514409438,1,7,"sSR","gS_Mon"
"cfq30_gSometimes","cebq30_gRarely","loc1=No",22,0.314285714285714,0.733333333333333,0.428571428571429,1.22222222222222,0.133333333333333,0.222222222222222,2.75,0.992327703141448,7.62097034685126,0.0413377560191865,1,6,"gR_SR","gS_Mon"
"cfq5=Avg","cebq8=Sometimes","loc1=No",16,0.228571428571429,0.842105263157895,0.271428571428571,1.40350877192982,0.242105263157895,0.240837696335079,5.12820512820513,1.32965825817146,19.7783811557075,0.0102718279426688,1,8,"sSE","PPW_avg"
"cfq5=Avg","cebq30=Sometimes","loc1=No",16,0.228571428571429,0.8,0.285714285714286,1.33333333333333,0.2,0.210526315789474,3.69230769230769,1.08124661050798,12.6087203068962,0.0271198121124563,1,7,"sSR","PPW_avg"
"cfq6=Avg","BreastFed_ls10mo","loc1=No",25,0.357142857142857,0.714285714285714,0.5,1.19047619047619,0.114285714285714,0.228571428571429,2.64705882352941,0.985016781667935,7.11350359265966,0.043428562035197,1,3,"BreastFed_ls10mo","PPW_UW"
"cfq6=Avg","cBMI=HW","loc1=No",20,0.285714285714286,0.769230769230769,0.371428571428571,1.28205128205128,0.169230769230769,0.239130434782609,3.33333333333333,1.12408160445437,9.88461252909164,0.0231433193747567,1,3,"cBMI=HW","PPW_UW"
"cfq6=Avg","cebq8=Sometimes","loc1=No",19,0.271428571428571,0.791666666666667,0.342857142857143,1.31944444444444,0.191666666666667,0.247311827956989,3.8,1.21267295699574,11.9075797944514,0.0160747630946106,1,8,"sSE","PPW_UW"
"cfq6=Avg","cebq7=Sometimes","loc1=No",14,0.2,0.875,0.228571428571429,1.45833333333333,0.275,0.22680412371134,6.5,1.34575037438114,31.3951240915903,0.00923777177140151,1,1,"sFF","PPW_UW"
"cfq6=Avg","cebq30=Sometimes","loc1=No",15,0.214285714285714,0.882352941176471,0.242857142857143,1.47058823529412,0.282352941176471,0.248704663212435,7.22222222222222,1.50157192671234,34.7372596005873,0.00535865361167439,1,7,"sSR","PPW_UW"
"cfq6=Avg","cebq20=Often","loc1=No",18,0.257142857142857,0.782608695652174,0.328571428571429,1.30434782608696,0.182608695652174,0.224598930481283,3.45,1.0989233999144,10.8310551954096,0.025569514409438,1,3,"gEF","PPW_UW"
"cfq7_gOW","cebq26_gRarely","loc1=No",19,0.271428571428571,0.76,0.357142857142857,1.26666666666667,0.16,0.216216216216216,3.02898550724638,1.02026660310437,8.99250565998387,0.0358898962733807,1,6,"gR_SR","PPW_gOW"
"cfq7_gOW","cebq6_gRarely","loc1=No",23,0.328571428571429,0.741935483870968,0.442857142857143,1.23655913978495,0.141935483870968,0.245810055865922,3.02631578947368,1.090688415146,8.39707026354701,0.02691152775492,1,4,"gR_DD","PPW_gOW"
"cfq7_gOW","cebq28_gRarely","loc1=No",22,0.314285714285714,0.733333333333333,0.428571428571429,1.22222222222222,0.133333333333333,0.222222222222222,2.75,0.992327703141448,7.62097034685126,0.0413377560191865,1,4,"gR_FR","PPW_gOW"
"cfq7_gOW","cebq28_gSometimes","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,4,"gS_FR","PPW_gOW"
"cfq7=Avg","cebq8=Sometimes","loc1=No",15,0.214285714285714,0.833333333333333,0.257142857142857,1.38888888888889,0.233333333333333,0.21875,4.62962962962963,1.19571778419577,17.9251917056336,0.0169716111212978,1,8,"sSE","PPW_UW"
"cfq8=Avg","cebq7=Sometimes","loc1=No",16,0.228571428571429,0.8,0.285714285714286,1.33333333333333,0.2,0.210526315789474,3.69230769230769,1.08124661050798,12.6087203068962,0.0271198121124563,1,1,"sFF","PPW_UW"
"cfq8=Avg","cebq26=Sometimes","loc1=No",22,0.314285714285714,0.758620689655172,0.414285714285714,1.26436781609195,0.158620689655172,0.25414364640884,3.3,1.15703608119706,9.4119796063173,0.0201792878982623,1,2,"sSR","PPW_UW"
"cfq8=Avg","cebq10=Sometimes","loc1=No",20,0.285714285714286,0.769230769230769,0.371428571428571,1.28205128205128,0.169230769230769,0.239130434782609,3.33333333333333,1.12408160445437,9.88461252909164,0.0231433193747567,1,1,"sFF","PPW_UW"
"cfq8=Avg","cebq8=Sometimes","loc1=No",22,0.314285714285714,0.758620689655172,0.414285714285714,1.26436781609195,0.158620689655172,0.25414364640884,3.3,1.15703608119706,9.4119796063173,0.0201792878982623,1,8,"sSE","PPW_UW"
"cfq8=Avg","cBMI=HW","loc1=No",25,0.357142857142857,0.714285714285714,0.5,1.19047619047619,0.114285714285714,0.228571428571429,2.64705882352941,0.985016781667935,7.11350359265966,0.043428562035197,1,3,"cBMI=HW","PPW_UW"
"cfq8=Avg","cfq6=Avg","loc1=No",24,0.342857142857143,0.727272727272727,0.471428571428571,1.21212121212121,0.127272727272727,0.23728813559322,2.81481481481481,1.03420794719637,7.66111154258667,0.0346669880134257,1,3,"PPW_UW","PPW_UW"
"cfq9=Avg","BreastFed_ls10mo","loc1=No",36,0.514285714285714,0.679245283018868,0.757142857142857,1.13207547169811,0.0792452830188679,0.267515923566879,3.88235294117647,1.22946107425889,12.2595702096118,0.0181789754611673,1,4,"BreastFed_ls10mo","PCW_UW"
